path_id,timestamp,goal_x,goal_y,type,point_index,x,y
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,129,-0.29166512119271104,-0.12816150304916007
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,130,-0.26733803342786544,-0.13392245894555188
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,131,-0.24354271446977194,-0.14158847468478442
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,132,-0.21999992847442584,-0.14999988228082728
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,133,-0.16999992772936778,-0.19999988302588534
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,global,134,-0.1412493094988072,-0.2499998763203628
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,0,-0.6018,2.484
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,1,-0.7027,2.4755
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,2,-1.1736,2.3375
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,3,-1.2097,2.248
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,4,-1.25,1.925
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,5,-1.238,1.8709
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,6,-1.2503,1.8199
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,7,-1.4478,1.8705
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,8,-1.5138,1.9531
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,9,-1.4774,1.9181
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,10,-1.4593,1.8709
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,11,-1.4886,1.9174
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,12,-1.5672,1.9119
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,13,-1.6214,1.9096
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,14,-1.6823,1.8554
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,15,-1.8401,0.9961
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,16,-1.6943,0.7385
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,17,-1.3484,0.5079
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,18,-0.7447,0.3143
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,19,-0.276,0.0022
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,20,-0.1656,-0.1345
1,2026-04-07 10:05:04,-0.041249315459271685,-0.14999988228082728,real,21,-0.1481,-0.1842
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,0,-0.11999992698430972,-0.14999988228082728
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,1,-0.12003425926021194,-0.11797473531924041
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,2,-0.1200510439284308,-0.09297473494671138
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,3,-0.12007393211236561,-0.06797473457418235
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,4,-0.12010216087255188,-0.04297549714111781
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,5,-0.12013801902738308,-0.017975496768588783
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,6,-0.12018150657685922,0.007024503603940246
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,7,-0.12023414939990928,0.032024503976469276
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,8,-0.12029556602680103,0.057024504348998306
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,9,-0.12036880821539242,0.08202450472152734
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,10,-0.12045196861702223,0.10702450509405637
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,11,-0.12054809898954844,0.1320245054665854
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,12,-0.11495041213855828,0.15638974020465568
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,13,-0.10931953742086264,0.18074734554808103
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,14,-0.10377792662051277,0.2051247873175832
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,15,-0.09818291005764834,0.229490784995118
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,16,-0.09263481427185027,0.2538674638251557
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,17,-0.0870207242223735,0.2782288838659035
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,18,-0.08142494472004458,0.3025948815434383
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,19,-0.07575516008965977,0.3269433316132897
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,20,-0.0696566034802295,0.35118802191597
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,21,-0.06353668456579342,0.3754273716423988
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,22,-0.0574034142107287,0.39966366961096966
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,23,-0.051295320857992266,0.42390607109525646
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,24,-0.045162813442392036,0.4481423690638273
2,2026-04-07 10:06:01,0.15875068752096055,1.1500001370906823,global,25,-0.03904175011875921,0.47238095585079165
